order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,food_preparation_time,delivery_time,is_takeaway,distance,GST,rating
1477092,144851,Benihana,Japanese,483.3,Weekend,25,29,TRUE,10.67,24.165,Not given
1477866,44706,Blue Ribbon Sushi,Japanese,282.3,Weekend,24,18,TRUE,12.57,14.115,3
1478041,96456,67 Burger,American,871.5,Weekday,20,28,TRUE,8.51,43.575,3
1477860,209179,RedFarm Broadway,Chinese,176.1,Weekend,27,22,TRUE,5.22,8.805,2
1478232,77371,Blue Ribbon Sushi Bar & Grill,Japanese,365.4,Weekend,24,15,TRUE,19.24,18.27,2
1477023,99288,Boqueria,Spanish,363.9,Weekday,33,28,TRUE,8.09,18.195,Not given
1477455,38336,Rubirosa,Italian,486,Weekend,21,27,TRUE,6.4,24.3,2
1477709,110461,Blue Ribbon Sushi,Japanese,179.1,Weekend,31,30,TRUE,12.48,8.955,3
1477263,291667,Shake Shack,American,366.9,Weekday,35,25,TRUE,2.07,18.345,3
1477242,63890,Blue Ribbon Sushi,Japanese,423.6,Weekday,35,33,TRUE,18.52,21.18,3
1476788,310706,Parm,Italian,202.2,Weekday,25,30,TRUE,12.43,10.11,3
1477783,73895,RedFarm Broadway,Chinese,582,Weekend,24,25,TRUE,2.61,29.1,3
1478231,141732,Blue Ribbon Fried Chicken,American,363.9,Weekend,35,29,TRUE,10.39,18.195,Not given
1476798,110858,Burger Joint,American,424.8,Weekend,28,28,TRUE,8.19,21.24,2
1477432,345798,Yama Japanese Restaurant,Japanese,363.9,Weekend,26,26,TRUE,3.86,18.195,Not given
1478044,354719,Jack's Wife Freda,Mediterranean,941.4,Weekend,28,18,TRUE,13.25,47.07,Not given
1477789,185355,Sushi Samba,Japanese,685.5,Weekday,21,32,TRUE,16.45,34.275,3
1477736,361701,Westville Hudson,American,987.9,Weekend,30,20,TRUE,8.4,49.395,3
1478235,114234,The Meatball Shop,Italian,582,Weekend,20,16,TRUE,17.22,29.1,Not given
1478156,41968,Shake Shack,American,243,Weekend,25,24,TRUE,0.87,12.15,Not given
1478262,48851,Melt Shop,American,270.6,Weekday,29,24,TRUE,1.26,13.53,Not given
1476554,368663,Shake Shack,American,273.6,Weekend,31,19,TRUE,11.36,13.68,Not given
1476787,78887,TAO,Japanese,200.7,Weekday,26,25,TRUE,2.63,10.035,2
1476744,71743,Serafina Fabulous Pizza,Italian,506.4,Weekend,33,27,TRUE,6.02,25.32,Not given
1476951,331143,Waverly Diner,American,489,Weekday,28,25,TRUE,1.98,24.45,3
1477429,252965,Five Guys Burgers and Fries,American,278.1,Weekend,23,25,TRUE,2.6,13.905,2
1476986,298794,TAO,Japanese,475.8,Weekend,22,17,TRUE,15.11,23.79,2
1477441,275689,Blue Ribbon Sushi,Japanese,366.9,Weekend,20,24,TRUE,1.13,18.345,Not given
1477667,106478,Balthazar Boulangerie,French,363.9,Weekend,25,24,TRUE,0.73,18.195,3
1476583,62929,Bareburger,American,510.9,Weekend,35,21,TRUE,6.89,25.545,3
1478030,131093,Bareburger,American,413.1,Weekend,33,29,TRUE,9.82,20.655,3
1478373,40808,V-Nam Cafe,Vietnamese,180.3,Weekday,20,31,TRUE,14.36,9.015,3
1477634,387227,Blue Ribbon Sushi Bar & Grill,Japanese,877.5,Weekday,25,29,TRUE,9.99,43.875,Not given
1476591,128224,Blue Ribbon Sushi,Japanese,483,Weekend,26,17,TRUE,15.34,24.15,3
1476704,325285,RedFarm Hudson,Chinese,171.9,Weekday,25,25,TRUE,1.92,8.595,Not given
1478216,142619,Shake Shack,American,182.1,Weekend,28,19,TRUE,10.65,9.105,2
1478066,156218,RedFarm Hudson,Chinese,456.9,Weekend,31,16,TRUE,16.66,22.845,3
1477626,122802,Parm,Italian,275.1,Weekend,25,17,TRUE,14.63,13.755,Not given
1476861,94700,Tamarind TriBeCa,Indian,874.5,Weekend,35,22,TRUE,5.21,43.725,3
1476899,335155,Shake Shack,American,871.5,Weekend,33,16,TRUE,17.39,43.575,2
1478248,113926,Han Dynasty,Chinese,990.9,Weekday,35,32,TRUE,16.48,49.545,3
1477827,65009,Blue Ribbon Sushi Izakaya,Japanese,264.9,Weekday,34,27,TRUE,6.45,13.245,3
1477227,373689,Bareburger,American,202.2,Weekend,26,29,TRUE,10.05,10.11,Not given
1478034,77786,Sushi of Gari Tribeca,Japanese,510.9,Weekend,23,22,TRUE,5.13,25.545,Not given
1478181,97079,Benihana,Japanese,756.6,Weekday,27,27,TRUE,6.01,37.83,2
1477489,14869,Tres Carnes,Mexican,275.1,Weekend,25,30,TRUE,11.82,13.755,2
1476804,113477,Schnipper's Quality Kitchen,American,365.4,Weekend,31,22,TRUE,4.47,18.27,Not given
1478004,54540,Parm,Italian,365.4,Weekend,29,16,TRUE,16.89,18.27,Not given
1477650,284835,Shake Shack,American,467.1,Weekend,32,17,TRUE,14.71,23.355,3
1478069,130521,Lucky's Famous Burgers,American,363.9,Weekday,21,30,TRUE,11.77,18.195,3
1477175,47235,Blue Ribbon Fried Chicken,American,438,Weekend,27,27,TRUE,6.23,21.9,3
1477943,294478,Sushi of Gari 46,Japanese,355.2,Weekend,27,24,TRUE,0.55,17.76,Not given
1477467,164005,Sushi of Gari,Japanese,422.1,Weekend,35,26,TRUE,4.35,21.105,Not given
1477474,357761,Go! Go! Curry!,Japanese,990.9,Weekend,22,15,TRUE,18.79,49.545,Not given
1477996,82041,Shake Shack,American,243,Weekend,26,27,TRUE,6.36,12.15,3
1477782,275689,Dirty Bird to Go,American,365.4,Weekday,20,24,TRUE,1.24,18.27,Not given
1477527,120353,Parm,Italian,171.6,Weekend,26,27,TRUE,5.74,8.58,2
1476837,147468,Nha Trang One,Vietnamese,470.1,Weekday,23,24,TRUE,0.48,23.505,3
1477686,105837,Nobu Next Door,Japanese,365.4,Weekend,29,20,TRUE,9.15,18.27,2
1476795,103970,Shake Shack,American,486,Weekend,20,21,TRUE,6.59,24.3,Not given
1477599,60270,Market Table,American,203.7,Weekend,21,17,TRUE,14.84,10.185,Not given
1477564,378820,Sushi Samba,Japanese,378.3,Weekend,29,29,TRUE,10.06,18.915,3
1476733,264707,TAO,Japanese,987.9,Weekend,34,16,TRUE,16.83,49.395,Not given
1477753,65306,Sushi of Gari Tribeca,Japanese,443.7,Weekend,32,24,TRUE,1.14,22.185,Not given
1476825,143866,Otto Enoteca Pizzeria,Italian,726,Weekend,34,15,TRUE,19.09,36.3,Not given
1478010,49987,Parm,Italian,200.7,Weekend,24,28,TRUE,8.41,10.035,3
1477113,6987,Hill Country Fried Chicken,Southern,366.9,Weekday,20,29,TRUE,10.59,18.345,2
1476549,75169,Tamarind TriBeCa,Indian,202.2,Weekend,25,26,TRUE,4.34,10.11,3
1476676,186473,Blue Ribbon Sushi,Japanese,481.8,Weekday,34,33,TRUE,18.06,24.09,Not given
1477595,370337,Blue Ribbon Fried Chicken,American,366.9,Weekend,30,20,TRUE,8.63,18.345,Not given
1477618,184325,Asuka Sushi,Japanese,684,Weekend,30,28,TRUE,8.43,34.2,Not given
1477911,65306,Sushi of Gari Tribeca,Japanese,365.4,Weekend,35,19,TRUE,11.27,18.27,3
1476630,182252,Five Leaves,American,275.1,Weekend,34,23,TRUE,2.79,13.755,2
1477546,67162,Shake Shack,American,422.1,Weekday,24,28,TRUE,8.19,21.105,2
1477320,397261,Blue Ribbon Fried Chicken,American,445.2,Weekend,21,25,TRUE,2.22,22.26,3
1477084,283051,Shake Shack,American,200.7,Weekday,26,32,TRUE,15.79,10.035,3
1476726,41907,Hatsuhana,Japanese,422.1,Weekend,26,17,TRUE,14.42,21.105,Not given
1478427,86806,Pylos,Mediterranean,423.6,Weekday,26,24,TRUE,0.74,21.18,2
1476743,183520,Blue Ribbon Sushi,Japanese,200.7,Weekend,35,26,TRUE,4.15,10.035,Not given
1478238,59314,Shake Shack,American,407.4,Weekend,25,24,TRUE,0.47,20.37,Not given
1476695,68300,Blue Ribbon Fried Chicken,American,995.4,Weekend,26,20,TRUE,9.07,49.77,Not given
1476573,370405,Haveli Indian Restaurant,Indian,873,Weekday,23,24,TRUE,0.34,43.65,3
1478323,354948,Westville Hudson,American,727.5,Weekend,25,21,TRUE,7.09,36.375,Not given
1477735,302769,Blue Ribbon Fried Chicken,American,871.5,Weekend,29,20,TRUE,8.89,43.575,3
1477674,334372,Rubirosa,Italian,196.5,Weekend,23,15,TRUE,19.12,9.825,Not given
1478006,42781,Blue Ribbon Sushi,Japanese,729,Weekday,21,26,TRUE,4.13,36.45,Not given
1478033,67748,Rubirosa,Italian,582,Weekend,34,16,TRUE,16.61,29.1,2
1478186,302923,Shake Shack,American,615.6,Weekend,31,15,TRUE,18.95,30.78,3
1477776,115213,Tamarind TriBeCa,Indian,881.7,Weekend,30,25,TRUE,1.92,44.085,3
1478312,398952,Han Dynasty,Chinese,413.4,Weekend,27,20,TRUE,9.29,20.67,3
1477757,60688,Shake Shack,American,423.6,Weekend,29,30,TRUE,11.94,21.18,Not given
1477291,198194,The Kati Roll Company,Indian,582,Weekday,24,30,TRUE,12.26,29.1,3
1478168,78879,Blue Ribbon Fried Chicken,American,582,Weekend,33,21,TRUE,6.97,29.1,2
1477269,255697,Sushi Samba,Japanese,205.2,Weekend,27,20,TRUE,9.05,10.26,3
1477896,42052,Pepe Rosso To Go,Italian,684,Weekend,35,24,TRUE,0.44,34.2,3
1477507,146588,Shake Shack,American,582,Weekend,33,27,TRUE,5.7,29.1,3
1478271,347181,RedFarm Hudson,Chinese,423.6,Weekend,21,24,TRUE,0.39,21.18,3
1477853,115213,Junoon,Indian,858.6,Weekday,21,32,TRUE,16.52,42.93,3
1477001,318451,Blue Ribbon Sushi,Japanese,877.5,Weekend,22,27,TRUE,6.62,43.875,Not given
1476948,86421,Vanessa's Dumpling House,Chinese,289.5,Weekend,20,22,TRUE,4.35,14.475,3
1478347,251817,Blue Ribbon Fried Chicken,American,471.3,Weekend,27,25,TRUE,2.63,23.565,3
1478098,132906,Sushi of Gari 46,Japanese,363.9,Weekday,20,33,TRUE,17.95,18.195,Not given
1477457,92806,Shake Shack,American,455.4,Weekday,30,33,TRUE,18.3,22.77,3
1477393,79849,Parm,Italian,670.8,Weekend,21,30,TRUE,11.94,33.54,2
1476956,55220,Saravanaa Bhavan,Indian,363.9,Weekday,32,26,TRUE,4.34,18.195,Not given
1477653,142619,Shake Shack,American,363.9,Weekend,26,26,TRUE,4.19,18.195,3
1477261,76938,Sushi of Gari,Japanese,942.9,Weekend,21,27,TRUE,6.24,47.145,Not given
1478127,78879,Blue Ribbon Fried Chicken,American,605.4,Weekend,22,20,TRUE,8.4,30.27,3
1476556,301380,ilili Restaurant,Middle Eastern,489,Weekend,27,16,TRUE,17.41,24.45,2
1477280,377274,RedFarm Broadway,Chinese,422.1,Weekend,34,17,TRUE,14.41,21.105,3
1477968,350083,Sushi of Gari,Japanese,200.7,Weekend,22,16,TRUE,17.16,10.035,2
1476784,105385,Han Dynasty,Chinese,726,Weekend,23,15,TRUE,19.02,36.3,3
1478255,382076,Shake Shack,American,200.7,Weekday,20,29,TRUE,9.75,10.035,Not given
1478224,74048,ilili Restaurant,Middle Eastern,286.8,Weekend,27,27,TRUE,5.94,14.34,Not given
1476672,105385,Han Dynasty,Chinese,256.2,Weekend,31,15,TRUE,19.23,12.81,2
1478240,44367,Rubirosa,Italian,726,Weekend,34,16,TRUE,16.97,36.3,2
1477864,81166,Dos Caminos,Mexican,243,Weekday,23,26,TRUE,4.48,12.15,Not given
1476869,241356,Blue Ribbon Fried Chicken,American,580.5,Weekday,35,24,TRUE,0.86,29.025,Not given
1476886,320088,Cafe Mogador,Middle Eastern,410.4,Weekend,29,18,TRUE,12.69,20.52,2
1478101,105068,TAO,Japanese,419.1,Weekend,28,25,TRUE,2.31,20.955,3
1476712,385150,Blue Ribbon Sushi,Japanese,292.5,Weekday,27,27,TRUE,5.9,14.625,3
1477083,308517,Tamarind TriBeCa,Indian,202.2,Weekend,20,17,TRUE,14.56,10.11,2
1478164,138024,Cho Dang Gol,Korean,355.2,Weekend,25,16,TRUE,16.96,17.76,3
1477390,199049,Five Guys Burgers and Fries,American,481.5,Weekend,29,18,TRUE,12.42,24.075,2
1478273,65009,Blue Ribbon Sushi Izakaya,Japanese,366.9,Weekend,21,23,TRUE,2.57,18.345,Not given
1476900,240014,Sarabeth's,American,987.9,Weekday,33,33,TRUE,17.96,49.395,2
1477060,94152,Empanada Mama (closed),Mexican,426.3,Weekend,27,25,TRUE,2.35,21.315,Not given
1477697,362685,Momoya,Japanese,873,Weekday,21,29,TRUE,10.73,43.65,2
1477833,27609,Shake Shack,American,467.1,Weekday,28,30,TRUE,12.57,23.355,Not given
1477295,140530,Sushi of Gari 46,Japanese,363.9,Weekend,25,29,TRUE,9.81,18.195,Not given
1476655,91817,Blue Ribbon Fried Chicken,American,874.5,Weekend,31,17,TRUE,14.47,43.725,2
1477585,350410,Burger Joint,American,359.4,Weekend,20,17,TRUE,14.77,17.97,Not given
1478175,349676,Sarabeth's,American,879,Weekend,23,17,TRUE,15.13,43.95,3
1477982,39421,Go! Go! Curry!,Japanese,420.6,Weekday,22,27,TRUE,5.94,21.03,2
1476697,46219,The Meatball Shop,American,987.9,Weekend,35,16,TRUE,17.04,49.395,3
1477053,398489,Five Guys Burgers and Fries,American,422.1,Weekday,24,26,TRUE,4.63,21.105,Not given
1477152,92364,Sushi of Gari 46,Japanese,755.1,Weekend,29,27,TRUE,5.98,37.755,Not given
1478308,358158,Galli Restaurant,Italian,481.8,Weekend,22,16,TRUE,17.18,24.09,3
1478028,44594,Shake Shack,American,727.5,Weekend,31,28,TRUE,7.99,36.375,3
1477555,361497,V-Nam Cafe,Vietnamese,363.9,Weekend,20,26,TRUE,4.3,18.195,2
1478137,209418,Izakaya Ten,Japanese,391.5,Weekend,34,23,TRUE,3,19.575,3
1477803,165110,Room Service,Thai,366.9,Weekend,35,16,TRUE,17,18.345,Not given
1476771,365225,P.J. Clarke's,American,365.4,Weekday,30,24,TRUE,0.36,18.27,3
1478362,134152,The Meatball Shop,Italian,873,Weekday,22,33,TRUE,18.1,43.65,3
1476722,328551,Kanoyama,Japanese,384.3,Weekend,23,24,TRUE,0.81,19.215,3
1477503,99621,Westville Hudson,American,729,Weekend,32,15,TRUE,18.59,36.45,Not given
1478126,113972,Parm,Italian,443.7,Weekend,33,29,TRUE,10.13,22.185,Not given
1478076,96800,Sarabeth's East,American,879,Weekend,27,20,TRUE,9.21,43.95,Not given
1477350,59095,Blue Ribbon Fried Chicken,American,267.9,Weekday,34,30,TRUE,12.67,13.395,3
1478111,366954,Blue Ribbon Sushi,Japanese,366.9,Weekend,29,22,TRUE,5.29,18.345,2
1477976,69348,RedFarm Broadway,Chinese,483,Weekend,21,27,TRUE,6.16,24.15,3
1477439,113926,Five Guys Burgers and Fries,American,362.4,Weekday,28,27,TRUE,5.8,18.12,Not given
1477469,96943,Cafe Mogador,Middle Eastern,727.5,Weekend,26,22,TRUE,4.65,36.375,Not given
1478314,338599,Yama Japanese Restaurant,Japanese,365.4,Weekday,30,25,TRUE,2.3,18.27,Not given
1476641,57943,brgr,American,422.1,Weekend,26,24,TRUE,0.45,21.105,Not given
1478194,67937,Shake Shack,American,465.6,Weekend,22,17,TRUE,14.47,23.28,3
1477293,316402,The Meatball Shop,American,363.9,Weekend,23,23,TRUE,3.12,18.195,Not given
1477884,348096,Parm,Italian,883.2,Weekend,33,24,TRUE,0.71,44.16,2
1477351,150577,Sushi of Gari Tribeca,Japanese,258.9,Weekend,33,17,TRUE,15.29,12.945,3
1476907,87006,Nobu Next Door,Japanese,170.1,Weekday,33,25,TRUE,2.49,8.505,3
1477817,335897,Sushi of Gari 46,Japanese,365.4,Weekday,24,27,TRUE,6.19,18.27,2
1477408,125542,Hampton Chutney Co.,Thai,371.1,Weekend,21,20,TRUE,8.66,18.555,2
1477953,39334,The Meatball Shop,American,580.5,Weekend,31,25,TRUE,2.36,29.025,2
1477924,288808,The Meatball Shop,Italian,989.4,Weekday,26,27,TRUE,6.33,49.47,3
1477995,140477,Momoya,Japanese,243,Weekend,32,27,TRUE,6.29,12.15,Not given
1476709,105837,Nobu Next Door,Japanese,333.3,Weekend,25,30,TRUE,12.39,16.665,Not given
1478188,99288,The Meatball Shop,American,376.8,Weekend,28,22,TRUE,5.22,18.84,Not given
1477153,120353,Parm,Italian,758.1,Weekday,27,27,TRUE,6.23,37.905,Not given
1477802,85091,The Meatball Shop,Italian,363.9,Weekend,21,25,TRUE,2.24,18.195,2
1477715,217363,Jack's Wife Freda,Mediterranean,282.3,Weekend,28,15,FALSE,0,14.115,3
1478263,201535,Blue Ribbon Fried Chicken,American,285.3,Weekday,30,29,TRUE,10.22,14.265,Not given
1477669,260844,Byblos Restaurant,Middle Eastern,758.1,Weekend,33,16,TRUE,17.37,37.905,3
1478187,111411,Blue Ribbon Sushi,Japanese,376.8,Weekend,32,20,TRUE,8.8,18.84,Not given
1476559,47440,Bareburger,American,467.1,Weekday,24,28,TRUE,8.23,23.355,2
1477464,320187,TAO,Japanese,580.5,Weekend,34,22,TRUE,5.29,29.025,Not given
1477143,165695,The Smile,American,873,Weekend,22,16,TRUE,16.98,43.65,Not given
1476683,263075,Burger Joint,American,366.9,Weekday,21,27,TRUE,6.13,18.345,Not given
1477358,83287,Boqueria,Spanish,435,Weekend,35,29,TRUE,9.74,21.75,Not given
1478149,303548,Shake Shack,American,756.6,Weekend,27,25,TRUE,2.29,37.83,3
1477761,123977,Blue Ribbon Sushi,Japanese,730.5,Weekend,33,22,TRUE,4.71,36.525,3
1478311,326505,Blue Ribbon Fried Chicken,American,638.7,Weekend,28,29,TRUE,10.58,31.935,3
1477956,177078,Lantern Thai Kitchen,Thai,283.8,Weekend,29,19,TRUE,10.62,14.19,3
1476925,354719,The Meatball Shop,Italian,420.6,Weekday,32,32,TRUE,15.95,21.03,3
1476950,270444,P.J. Clarke's,American,478.8,Weekend,27,18,TRUE,12.82,23.94,Not given
1477363,51675,Blue Ribbon Sushi,Japanese,582,Weekday,24,24,TRUE,1.07,29.1,Not given
1476832,385191,Donburi-ya,Japanese,371.1,Weekend,24,17,TRUE,14.79,18.555,3
1476681,68258,Parm,Italian,363.9,Weekday,23,31,TRUE,13.96,18.195,2
1478100,62667,Balthazar Boulangerie,French,657.9,Weekend,31,20,TRUE,8.41,32.895,Not given
1478218,209418,Izakaya Ten,Japanese,180.6,Weekend,24,19,TRUE,10.45,9.03,Not given
1477655,96666,Empanada Mama (closed),Mexican,580.5,Weekend,29,22,TRUE,5.11,29.025,3
1477553,52037,L'Express,French,660.6,Weekday,21,27,TRUE,6.16,33.03,Not given
1477957,285937,TAO,Japanese,240,Weekday,28,24,TRUE,0.4,12,2
1476692,175327,Nobu Next Door,Japanese,873,Weekday,35,27,TRUE,6.44,43.65,3
1478172,125123,Sushi Samba,Japanese,388.5,Weekend,21,21,TRUE,6.44,19.425,Not given
1476836,68551,Blue Ribbon Sushi Bar & Grill,Japanese,483,Weekend,27,27,TRUE,5.75,24.15,Not given
1477009,396815,Blue Ribbon Fried Chicken,American,171.9,Weekend,34,16,TRUE,16.67,8.595,Not given
1477510,231061,Han Dynasty,Chinese,243,Weekend,23,26,TRUE,4.58,12.15,3
1477954,130237,Tamarind TriBeCa,Indian,509.4,Weekend,22,17,TRUE,14.64,25.47,3
1476609,48677,Shake Shack,American,250.2,Weekend,23,28,TRUE,8.65,12.51,Not given
1476785,78939,Blue Ribbon Sushi,Japanese,727.5,Weekday,29,25,TRUE,2.67,36.375,Not given
1477182,383826,Song Thai Restaurant & Bar,Thai,876,Weekend,21,28,TRUE,8.05,43.8,3
1477979,201438,S'MAC,American,436.5,Weekend,29,29,TRUE,10.64,21.825,Not given
1477304,88406,The Meatball Shop,Italian,726,Weekday,28,30,TRUE,12.53,36.3,2
1476823,60039,Blue Ribbon Sushi,Japanese,363.9,Weekday,32,29,TRUE,10.69,18.195,Not given
1478434,40500,J. G. Melon,American,583.5,Weekend,24,15,TRUE,18.9,29.175,3
1477411,143721,Hummus Place,Middle Eastern,292.5,Weekend,28,28,TRUE,8.16,14.625,3
1477720,215219,Empanada Mama (closed),Mexican,599.4,Weekday,23,32,TRUE,15.96,29.97,2
1476638,46696,Blue Ribbon Sushi Bar & Grill,Japanese,356.4,Weekend,25,17,TRUE,15.19,17.82,3
1478411,361846,RedFarm Broadway,Chinese,200.7,Weekend,27,24,TRUE,0.56,10.035,Not given
1477166,402215,RedFarm Hudson,Chinese,638.7,Weekend,32,25,TRUE,2.41,31.935,2
1477338,81110,Hill Country Fried Chicken,Southern,349.2,Weekend,35,21,TRUE,6.46,17.46,2
1477003,120833,Bareburger,American,987.9,Weekend,29,24,TRUE,0.62,49.395,Not given
1477565,65009,Blue Ribbon Fried Chicken,American,376.8,Weekday,27,27,TRUE,6.47,18.84,3
1477842,299221,RedFarm Broadway,Chinese,422.1,Weekday,35,33,TRUE,18.6,21.105,Not given
1478328,58898,Rubirosa,Italian,990.9,Weekend,22,28,TRUE,7.97,49.545,3
1477289,72322,Cafe Mogador,Middle Eastern,388.5,Weekend,21,20,TRUE,8.85,19.425,3
1478146,207281,Shake Shack,American,368.1,Weekend,24,28,TRUE,8.33,18.405,3
1476662,115213,Tamarind TriBeCa,Indian,365.4,Weekend,25,20,TRUE,8.77,18.27,3
1476991,81828,The Meatball Shop,Italian,362.4,Weekend,32,19,TRUE,11.23,18.12,3
1477433,283331,Dickson's Farmstand Meats,American,365.4,Weekend,21,20,TRUE,8.95,18.27,3
1478250,369272,Blue Ribbon Sushi,Japanese,366.6,Weekend,34,28,TRUE,8.11,18.33,Not given
1478239,400390,Shake Shack,American,388.5,Weekend,30,26,TRUE,3.84,19.425,2
1477370,89889,Sushi of Gari 46,Japanese,873,Weekday,32,30,TRUE,11.92,43.65,3
1477580,79849,Chipotle Mexican Grill $1.99 Delivery,Mexican,456.9,Weekend,31,21,TRUE,6.91,22.845,Not given
1478091,369272,Blue Ribbon Sushi Bar & Grill,Japanese,474.3,Weekday,21,29,TRUE,9.93,23.715,Not given
1477795,169478,RedFarm Broadway,Chinese,478.8,Weekday,35,33,TRUE,17.92,23.94,2
1477903,47440,Bareburger,American,487.5,Weekend,32,28,TRUE,8.62,24.375,Not given
1478439,48444,TAO,Japanese,256.2,Weekend,26,23,TRUE,2.78,12.81,2
1476731,94480,TAO,Japanese,873,Weekend,28,23,TRUE,2.75,43.65,Not given
1476827,148649,Blue Ribbon Sushi,Japanese,202.2,Weekend,31,27,TRUE,6.45,10.11,Not given
1476777,69749,Blue Ribbon Sushi,Japanese,941.4,Weekend,26,27,TRUE,5.8,47.07,Not given
1478027,41907,Parm,Italian,682.5,Weekday,30,27,TRUE,6.65,34.125,Not given
1476811,47386,Barbounia,Mediterranean,507.9,Weekend,30,18,FALSE,0,25.395,3
1477184,108659,Rubirosa,Italian,989.4,Weekend,33,30,TRUE,12.52,49.47,Not given
1477119,47594,Shake Shack,American,174.6,Weekday,29,29,TRUE,9.87,8.73,Not given
1478021,97991,Blue Ribbon Sushi Bar & Grill,Japanese,667.8,Weekday,20,26,TRUE,4.08,33.39,Not given
1476990,301032,Mission Cantina,Mexican,467.1,Weekend,21,28,TRUE,7.87,23.355,3
1478329,116992,Tres Carnes,Mexican,999.6,Weekday,21,33,TRUE,17.92,49.98,2
1478385,250494,Blue Ribbon Fried Chicken,American,640.2,Weekend,28,21,TRUE,6.52,32.01,3
1477300,232359,The Meatball Shop,American,942.9,Weekend,20,21,TRUE,7.03,47.145,2
1477275,58088,Sushi of Gari 46,Japanese,276.6,Weekend,32,28,TRUE,8.58,13.83,2
1477994,127130,Momoya,Japanese,286.5,Weekend,30,26,TRUE,3.73,14.325,3
1477123,270525,The Smile,American,257.7,Weekend,32,29,TRUE,10.06,12.885,2
1476758,120504,Schnipper's Quality Kitchen,American,420.6,Weekend,20,16,TRUE,17.29,21.03,3
1477940,42274,Joe's Shanghai _Àü£¾÷´,Chinese,484.5,Weekend,33,20,TRUE,9.29,24.225,3
1477089,398930,RedFarm Broadway,Chinese,269.1,Weekend,21,16,TRUE,17.37,13.455,Not given
1476587,355713,TAO,Japanese,276.6,Weekend,26,25,TRUE,1.87,13.83,3
1478015,364714,Nobu Next Door,Japanese,269.1,Weekday,22,31,TRUE,14.39,13.455,Not given
1478023,243910,Nobu Next Door,Japanese,423.6,Weekend,30,19,TRUE,11.05,21.18,3
1476766,45837,Shake Shack,American,580.5,Weekend,21,29,TRUE,10.1,29.025,2
1477347,66636,Shake Shack,American,615.6,Weekend,31,26,TRUE,3.85,30.78,Not given
1478339,35643,Vanessa's Dumpling House,Chinese,552.9,Weekend,34,28,TRUE,8.04,27.645,3
1477647,359228,Yama Japanese Restaurant,Japanese,278.1,Weekend,23,29,TRUE,10.03,13.905,Not given
1477478,140757,Parm,Italian,374.1,Weekend,22,24,TRUE,0.39,18.705,Not given
1477180,154339,Chipotle Mexican Grill $1.99 Delivery,Mexican,874.5,Weekday,21,24,TRUE,0.41,43.725,Not given
1478110,250494,Shake Shack,American,365.4,Weekend,23,16,TRUE,17.02,18.27,Not given
1476632,120385,Westville Hudson,American,285.3,Weekend,27,28,TRUE,8.25,14.265,Not given
1478352,142192,Otto Enoteca Pizzeria,Italian,365.4,Weekend,21,20,TRUE,8.87,18.27,3
1477079,49086,Jack's Wife Freda,Mediterranean,363.9,Weekend,33,23,TRUE,2.87,18.195,2
1477384,127445,Shake Shack,American,203.7,Weekend,35,30,TRUE,12.13,10.185,2
1477262,43636,Blue Ribbon Fried Chicken,American,362.4,Weekend,21,21,TRUE,7.36,18.12,2
1476602,88078,RedFarm Hudson,Chinese,417.6,Weekend,28,24,TRUE,0.91,20.88,3
1477741,46859,The Meatball Shop,Italian,205.2,Weekend,25,18,TRUE,13.07,10.26,Not given
1478370,57638,Grand Sichuan International,Chinese,758.1,Weekday,35,30,TRUE,11.87,37.905,3
1477232,275689,Nobu Next Door,Japanese,275.1,Weekend,24,15,TRUE,19.03,13.755,Not given
1477444,88075,Shake Shack,American,729,Weekday,33,30,TRUE,12.07,36.45,2
1478346,66498,Shake Shack,American,486,Weekday,27,30,TRUE,12.32,24.3,Not given
1477539,152675,Tres Carnes,Mexican,603.9,Weekend,35,18,TRUE,12.7,30.195,Not given
1477172,59749,Bareburger,American,580.5,Weekday,33,27,TRUE,6.1,29.025,2
1477418,387102,Vanessa's Dumplings,Chinese,420.6,Weekend,22,24,TRUE,0.72,21.03,2
1476937,142045,Shake Shack,American,670.8,Weekday,33,25,TRUE,2.46,33.54,Not given
1477962,59703,Big Daddy's,American,362.4,Weekend,22,16,TRUE,16.48,18.12,3
1477630,355090,Shake Shack,American,365.4,Weekday,26,27,TRUE,6.13,18.27,Not given
1477497,76942,Sarabeth's Restaurant,American,368.1,Weekend,24,24,TRUE,0.4,18.405,3
1477930,100065,Han Dynasty,Chinese,199.2,Weekend,25,29,TRUE,10.57,9.96,Not given
1476778,276192,Sushi of Gari Tribeca,Japanese,939.9,Weekday,34,26,TRUE,4.57,46.995,Not given
1477155,50563,J. G. Melon,American,181.8,Weekday,24,27,TRUE,5.82,9.09,2
1478139,107909,Shake Shack,American,726,Weekday,22,31,TRUE,13.87,36.3,Not given
1477317,61889,Parm,Italian,473.1,Weekend,27,18,TRUE,13.22,23.655,2
1476694,91105,Cafe Mogador,Middle Eastern,871.5,Weekend,27,30,TRUE,12.35,43.575,2
1476987,88078,RedFarm Hudson,Chinese,478.8,Weekend,21,18,TRUE,13.05,23.94,3
1476942,118975,Shake Shack,American,171.6,Weekend,34,17,TRUE,15.19,8.58,Not given
1477344,99621,Jack's Wife Freda,Mediterranean,170.1,Weekday,24,29,FALSE,0,8.505,1
